id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL22B-L1-11,Level 1,multiple_choice,承包商認為自主檢查是機關工作，自己不用檢查。依第22講，何者正確？,自主檢查是承包商自行檢查,自主檢查是法院檢查,自主檢查是未得標廠商檢查,自主檢查是民眾投票,A,1,TRUE,第22講施工查驗制度中，自主檢查是承包商自行檢查。,自主檢查,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-12,Level 1,multiple_choice,某工程只做最終驗收，完全沒有機關抽查查驗。依第22講，主要缺少何者？,查驗制度中的機關抽查,自主檢查表簽名,公共工程金質獎,境外電商登記,A,1,TRUE,第22講施工查驗制度包含自主檢查、查驗與驗收，其中查驗為機關抽查。,查驗與驗收,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-13,Level 1,multiple_choice,監造單位說只要承包商有自主管理，監造就不用查核。依第22講，主要錯誤為何？,第二級為監造單位查核，不能省略,監造永遠不用查核,只有承包商一級就夠,三級品管只適用金質獎,A,1,TRUE,第22講三級品管為承包商自主檢查、監造單位查核、機關督導查核。,三級品管責任,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-14,Level 1,multiple_choice,機關認為有監造單位就好，不需督導查核。依第22講，主要錯誤為何？,第三級為機關督導查核,機關不得查核,第三級是廠商自評,機關只管領標,A,1,TRUE,第22講三級品管第三級為機關督導查核。,機關督導,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-15,Level 1,multiple_choice,為了確認焊道品質，廠商主張必須切開結構才能檢查。依第22講，較適當方法為何？,採非破壞檢測，在不破壞結構下檢查品質,一定要破壞結構,完全不用檢查,只看照片即可,A,1,TRUE,第22講指出非破壞檢測目的為不破壞結構下檢查品質。,非破壞檢測目的,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-16,Level 1,multiple_choice,鋼構焊道需要常用非破壞檢測。依第22講，最常用方法為何？,超音波檢測,抽籤檢測,價格檢測,星座檢測,A,1,TRUE,第22講列出非破壞檢測方法，並標示超音波檢測最常用。,超音波檢測,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-17,Level 1,multiple_choice,鋼梁與鋼柱焊道不良，廠商說只影響外觀不影響安全。依第22講，主要錯誤為何？,焊道不良會使強度與抗震能力下降,焊道只影響顏色,焊道與結構無關,焊道不得檢測,A,1,TRUE,第22講指出鋼梁與鋼柱靠焊接連結，焊道不良會造成強度下降與抗震能力下降。,焊道風險,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-18,Level 1,multiple_choice,自主檢查表每一欄都只寫「符合」，沒有設計值與實測值。依第22講，主要問題為何？,缺乏量化數據，應有設計值與實測值,只寫符合最標準,不得填實測值,設計值不重要,A,1,TRUE,第22講強調自主檢查表一定要有設計值與實測值，不能只寫符合。,自主檢查表量化,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-19,Level 1,multiple_choice,自主檢查表沒有抽驗數據，也沒有簽名。依第22講，屬於何種常見缺失？,自主檢查常見缺失,金質獎必要條件,鋼構材料種類,非破壞檢測方法,A,1,TRUE,第22講自主檢查常見缺失包含缺少設計值、實測值、只寫符合、沒有抽驗數據、沒有簽名。,自主檢查缺失,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-20,Level 1,multiple_choice,鋼筋間距與設計不同，保護層也不足。依第22講，屬於何種工程常見缺失？,鋼筋工程缺失,模板工程缺失,境外採購缺失,評選委員缺失,A,1,TRUE,第22講鋼筋工程常見缺失包含鋼筋間距錯誤、保護層不足、綁紮不良、生鏽、外露。,鋼筋間距,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-21,Level 1,multiple_choice,鋼筋生鏽且外露，廠商說不影響工程品質。依第22講，何者正確？,鋼筋生鏽與外露都是鋼筋工程常見缺失,鋼筋外露不是缺失,鋼筋生鏽可忽略,只要外觀漂亮即可,A,1,TRUE,第22講鋼筋工程常見缺失包含鋼筋生鏽與鋼筋外露。,鋼筋外露,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-22,Level 1,multiple_choice,混凝土出現蜂窩孔洞，原因是搗實不良。依第22講，這屬於何種缺失？,混凝土工程常見缺失,模板支撐不足,非破壞檢測方法,公共工程金質獎,A,1,TRUE,第22講混凝土工程常見缺失中，蜂窩原因為搗實不良，結果形成孔洞。,混凝土蜂窩,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-23,Level 1,multiple_choice,混凝土前後澆置時間間隔太久產生冷縫，養護不良產生裂縫。依第22講，何者正確？,冷縫與裂縫都是混凝土工程常見缺失,冷縫是鋼構材料,裂縫是金質獎條件,養護不良不影響品質,A,1,TRUE,第22講指出冷縫原因為前後澆置時間間隔太久，裂縫原因為養護不良。,冷縫裂縫,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-24,Level 1,multiple_choice,模板老舊、支撐不足且漏漿，造成成品垂直度與水平度不佳。依第22講，屬於何種缺失？,模板工程缺失,焊道檢測方法,鋼筋工程缺失,非破壞檢測,A,1,TRUE,第22講模板工程缺失包含模板老舊、支撐不足、漏漿、垂直度不佳、水平度不佳。,模板漏漿,Notion：政府採購法 / 第22講 / 再一次
GPL22B-L1-25,Level 1,multiple_choice,施工現場未戴安全帽、無警示標誌、未做工區管制與交通維持。依第22講，主要缺失為何？,未落實施工安全與環保要求,只是不影響品質的小事,金質獎必要條件,自主檢查已完成就無妨,A,1,TRUE,第22講安全與環保要求包含安全帽、警示標誌、工區管制、環境維護、交通維持。,安全環保,Notion：政府採購法 / 第22講 / 再一次
