id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL23B-L1-11,Level 1,multiple_choice,施工圖未經監造審查，廠商直接施工。依第23講，主要問題為何？,監造單位應審查施工圖與施工計畫,施工圖不得審查,施工圖只由工人自行判斷,監造只負責拍照,A,1,TRUE,第23講監造工作包含審查施工計畫、審查施工圖、查核品質並保存紀錄。,監造審圖,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-12,Level 1,multiple_choice,監造單位只看施工進度，不查材料品質。依第23講，主要缺失為何？,監造單位應查核施工品質與材料品質,材料品質只由廠商口頭保證,材料品質與工程品質無關,監造不得查材料,A,1,TRUE,第23講監造單位工作包含查核施工品質與材料品質。,材料品質查核,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-13,Level 1,multiple_choice,工程沒有施工日誌、會議紀錄、進度報告與試驗報告，只留幾張照片。依第23講，主要缺失為何？,工程品質文件管理不足，應保存施工日誌、會議紀錄、進度報告、查驗紀錄、試驗報告等,照片即可取代全部文件,施工日誌不得保存,試驗報告不重要,A,1,TRUE,第23講指出文件管理是工程品質的重要基礎，須保存施工日誌、會議紀錄、進度報告、變更設計紀錄、查驗紀錄、試驗報告。,文件管理不足,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-14,Level 1,multiple_choice,工程中多次變更設計，但沒有保存變更設計紀錄。依第23講，主要問題為何？,變更設計紀錄屬工程品質文件管理應保存內容,變更設計不得記錄,變更設計只需口頭說明,變更設計與品質無關,A,1,TRUE,第23講文件管理必須保存變更設計紀錄。,變更紀錄,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-15,Level 1,multiple_choice,材料一進場就直接使用，未自主檢查、監造抽驗或TAF試驗。依第23講，主要錯誤為何？,材料應經進場、自主檢查、監造抽驗、TAF試驗、判定後才合格使用,材料進場即可使用,材料只需廠商口頭保證,TAF試驗只適用驗收後,A,1,TRUE,第23講材料抽驗流程為材料進場→自主檢查→監造抽驗→TAF實驗室試驗→結果判定→合格使用，不合格退料。,材料進場即使用,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-16,Level 1,multiple_choice,某承包商自行在工地旁簡單測一測，就取代TAF實驗室試驗。依第23講，主要問題為何？,材料抽驗流程包含TAF實驗室試驗,TAF試驗完全不需要,TAF只管投標文件,TAF是焊工姓名,A,1,TRUE,第23講材料抽驗流程明列TAF實驗室試驗。,TAF實驗室,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-17,Level 1,multiple_choice,鋼筋抗拉試驗不合格，廠商仍要求趕工使用。依第23講，應如何處理？,退料或退場，不得使用,趕工時可使用,只要便宜即可使用,等完工後再決定,A,1,TRUE,第23講指出材料試驗不合格則退料或退場，不得使用。,不合格材料,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-18,Level 1,multiple_choice,混凝土材料只看外觀顏色，不測強度與坍度。依第23講，主要缺失為何？,混凝土應檢查強度與坍度,混凝土只看顏色,混凝土不得抽驗,坍度與品質無關,A,1,TRUE,第23講常見抽驗材料中，混凝土檢查強度與坍度。,混凝土抽驗,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-19,Level 1,multiple_choice,鋼筋進場未檢查抗拉強度與規格尺寸。依第23講，主要缺失為何？,鋼筋應檢查抗拉強度與規格尺寸,鋼筋只看價格,鋼筋不需規格尺寸,鋼筋不得檢查,A,1,TRUE,第23講常見抽驗材料中，鋼筋檢查抗拉強度與規格尺寸。,鋼筋抽驗,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-20,Level 1,multiple_choice,鋼構工程只檢查外觀，未查焊道與高強度螺栓。依第23講，主要缺失為何？,鋼構應檢查焊道與高強度螺栓,鋼構只看油漆顏色,高強度螺栓不屬檢查項目,焊道不得檢查,A,1,TRUE,第23講常見抽驗材料中，鋼構檢查焊道與高強度螺栓。,鋼構抽驗,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-21,Level 1,multiple_choice,防水工程未檢查防水膜與止水帶。依第23講，主要缺失為何？,防水材料應檢查防水膜與止水帶,防水材料不得抽驗,止水帶與品質無關,防水膜只看包裝,A,1,TRUE,第23講常見抽驗材料中，防水材料檢查防水膜與止水帶。,防水材料,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-22,Level 1,multiple_choice,鋼構工程讓未通過資格測驗的焊工直接上工。依第23講，主要錯誤為何？,焊工須通過焊工資格測驗才能施作,焊工可直接上工,焊工只需口頭保證,焊工資格與品質無關,A,1,TRUE,第23講指出鋼構工程焊工不得直接上工，必須通過焊工資格測驗才能施作。,焊工資格,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-23,Level 1,multiple_choice,鋼筋綁紮完成後，未停下查驗就直接封模澆置混凝土。依第23講，主要違反何者？,停留點 Hold Point，下一工序前必須停下來檢查,公共工程金質獎,不良廠商公告,駐外採購程序,A,1,TRUE,第23講指出停留點又稱Hold Point，下一工序開始前必須停下來檢查，例如鋼筋綁紮完成、模板完成、混凝土澆置前。,Hold Point,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-24,Level 1,multiple_choice,發現施工缺失後，機關未開缺失通知，也未要求改善與複驗。依第23講，主要問題為何？,不合格品應開立缺失通知、改善、複驗、合格結案,不合格品可直接結案,缺失通知不得開立,複驗不重要,A,1,TRUE,第23講不合格品處理流程為不合格→開立缺失通知→改善→複驗→合格結案。,不合格品流程,Notion：政府採購法 / 第23講 / 再一次
GPL23B-L1-25,Level 1,multiple_choice,工程品質文件完整，但沒有工地巡查、教育訓練與防災演練。依第23講，仍有何缺失？,工程品質之外仍須兼顧勞工安全、工地巡查、教育訓練與防災演練,只要品質文件完整即可完全不管勞安,教育訓練不得做,防災演練只適用學校,A,1,TRUE,第23講指出工程品質之外，還要兼顧勞工安全、工地巡查、教育訓練、防災演練。,勞安落實,Notion：政府採購法 / 第23講 / 再一次
