id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL26-L1-16,Level 1,multiple_choice,依第26講，限制性招標須符合何種規範條件？,第22條特定條件,第6條基本原則即可任意採用,第112條倫理準則,第70條品管制度,A,1,TRUE,第26講指出限制性招標須符合第22條特定條件。,限制性招標,Notion：政府採購法 / 第26講
GPL26-L1-17,Level 1,multiple_choice,依第26講，下列何者可能是限制性招標事由？,無廠商投標、緊急採購、專屬技術,普通標準化文具採購且競爭充分,承辦人覺得麻煩,廠商熟識機關,A,1,TRUE,第26講列出限制性招標特定條件如無廠商投標、緊急採購、專屬技術。,限制性招標事由,Notion：政府採購法 / 第26講
GPL26-L1-18,Level 1,multiple_choice,依第26講，最低標適用於何種採購？,同質採購，規格明確、品質差異小,異質採購，技術差異大,專業服務高度差異案件,設計創意競賽,A,1,TRUE,第26講指出最低標適用於同質採購，即規格明確、品質差異小。,最低標,Notion：政府採購法 / 第26講
GPL26-L1-19,Level 1,multiple_choice,依第26講，最有利標適用於何種採購？,異質採購，技術、品質差異大,同質規格品且差異小,小額文具採購必然適用,所有採購一律適用,A,1,TRUE,第26講指出最有利標適用於異質採購，即技術、品質差異大。,最有利標,Notion：政府採購法 / 第26講
GPL26-L1-20,Level 1,multiple_choice,依第26講，標價低於底價多少比例時，應要求說明或提供擔保？,80%,50%,100%,10%,A,1,TRUE,第26講指出第58條低價處理：標價低於底價80%時，應要求廠商說明或提供擔保。,低價處理,Notion：政府採購法 / 第26講
GPL26-L1-21,Level 1,multiple_choice,依第26講，第58條低價處理目的為何？,防範低價搶標風險,鼓勵廠商無限低價,禁止所有最低標,免除履約管理,A,1,TRUE,第26講指出第58條要求說明或擔保，是為防範低價搶標風險。,低價搶標風險,Notion：政府採購法 / 第26講
GPL26-L1-22,Level 1,multiple_choice,依第26講，第65條禁止何者？,轉包，但允許合法分包,合法分包,所有 subcontract 一律犯罪,驗收,A,1,TRUE,第26講指出第65條禁止轉包，但允許合法分包。,禁止轉包,Notion：政府採購法 / 第26講
GPL26-L1-23,Level 1,multiple_choice,依第26講，驗收程序時限順序為何？,完工7日內送件、30日內驗收、20日內正式驗收、15日內核發證明,完工後3年內驗收即可,先核發證明再驗收,無任何時限,A,1,TRUE,第26講列出驗收時限：完工7日內送件→30日內驗收→20日內正式驗收→15日內核發證明。,驗收時限,Notion：政府採購法 / 第26講
GPL26-L1-24,Level 1,multiple_choice,依第26講，第14條禁止何種行為？,意圖規避採購法而故意分批採購,依法分標且有合理需求,合法分包,公開招標,A,1,TRUE,第26講指出第14條嚴禁意圖規避採購法而故意分批採購。,分批採購,Notion：政府採購法 / 第26講
GPL26-L1-25,Level 1,multiple_choice,依第26講，國考複習應區分何種爭議程序？,招標/決標階段之異議申訴，與履約階段之調解、仲裁、訴訟,所有爭議一律只走刑事告訴,所有爭議一律只能行政訴訟,所有爭議只能私下協商,A,1,TRUE,第26講國考複習要點提醒，須區分招標/決標階段異議、申訴與履約階段調解、仲裁、訴訟。,國考爭議程序,Notion：政府採購法 / 第26講
