id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL35B-L1-16,Level 1,multiple_choice,某資訊服務案經公開評選選出優勝廠商，準用最有利標。依第35講，主要連結何款？,§22第1項第9款,§22第1項第2款,§22第1項第3款,§22第1項第6款,A,1,TRUE,第35講列§22 I ⑨為專業/技術/資訊服務經公開評選為優勝者，準用最有利標。,專業服務評選,Notion：政府採購法 / 第35講 / 再一次
GPL35B-L1-17,Level 1,multiple_choice,某工程將設計與施工一併招標，以減少界面、提升效率。依第35講，這是何種制度？,統包（§24）,共同投標（§25）,規格限制（§26）,押標金（§30）,A,1,TRUE,第35講指出統包是將設計與施工或供應/安裝一併招標，以提升效率。,統包目的,Notion：政府採購法 / 第35講 / 再一次
GPL35B-L1-18,Level 1,multiple_choice,兩家以上廠商共同具名投標。依第35講，共同投標的核心責任為何？,負連帶履行責任,各自完全免責,只由代表廠商負責且其他免責,由機關負全部責任,A,1,TRUE,第35講指出共同投標為兩家以上廠商共同具名投標，負連帶履行責任。,共同投標責任,Notion：政府採購法 / 第35講 / 再一次
GPL35B-L1-19,Level 1,multiple_choice,招標文件直接指定特定廠牌，未允許同等品。依第35講，主要問題為何？,§26原則不得指定特定廠牌，必要時應註明或同等品,指定廠牌是唯一合法方式,不得寫或同等品,只能指定最貴品牌,A,1,TRUE,第35講指出規格限制不得指定特定廠牌，若無法精確說明，應註明或同等品。,指定廠牌陷阱,Notion：政府採購法 / 第35講 / 再一次
GPL35B-L1-20,Level 1,multiple_choice,規格無法精確說明時，依第35講，應如何避免限制競爭？,註明或同等品,只寫唯一廠牌,只准熟識廠商投標,完全不寫規格,A,1,TRUE,第35講指出若無法精確說明規格，應註明「或同等品」。,同等品功能,Notion：政府採購法 / 第35講 / 再一次
GPL35B-L1-21,Level 1,multiple_choice,某未達公告金額採購，承辦人以為一定要收押標金。依第35講，何者正確？,未達公告金額之採購得免收押標金,未達公告金額一定要收押標金,只有巨額採購可免押標金,押標金只適用統包,A,1,TRUE,第35講指出勞務採購及未達公告金額之採購，得免收押標金。,押標金免收,Notion：政府採購法 / 第35講 / 再一次
GPL35B-L1-22,Level 1,multiple_choice,某勞務採購案，承辦人問是否一定要收押標金。依第35講，何者正確？,勞務採購得免收押標金,勞務採購必須收最高押標金,勞務採購不得免收押標金,押標金只看廠商人數,A,1,TRUE,第35講指出勞務採購及未達公告金額之採購，得免收押標金。,勞務採購押標金,Notion：政府採購法 / 第35講 / 再一次
GPL35B-L1-23,Level 1,multiple_choice,某最低標標價低於底價80%，承辦人直接決標不處理。依第35講，主要問題為何？,低於底價80%應依§58處理,低於底價80%必然最安全,低於底價80%不用任何說明,低於底價80%必然改最有利標,A,1,TRUE,第35講指出最低標若標價偏低，低於底價80%，應依§58處理。,最低標低價處理,Notion：政府採購法 / 第35講 / 再一次
GPL35B-L1-24,Level 1,multiple_choice,某案依不同項目或數量，分別決標給不同廠商。依第35講，這稱為何者？,複數決標,最低標,限制性招標,共同投標,A,1,TRUE,第35講指出複數決標是依不同項目或數量分別決標給不同廠商。,複數決標,Notion：政府採購法 / 第35講 / 再一次
GPL35B-L1-25,Level 1,multiple_choice,遇到招標與決標綜合題，依第35講，最適合先抓哪組骨架？,採購標的分類、招標方式、§22例外、統包共同投標規格限制、決標原則,只看誰報價最低,只背驗收紀錄欄位,只寫委員會出席人數,A,1,TRUE,第35講總複習整理總則、招標方式、招標實務與決標原則，案例題應先定位標的、程序與決標方式。,總複習答題骨架,Notion：政府採購法 / 第35講 / 再一次
