id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL19-L1-11,Level 1,multiple_choice,依第19講，被公告廠商於一定期間內不得為下列何者？,參加投標、作為決標對象或分包廠商,保存採購文件,申請環保標章,提出效益分析,A,1,TRUE,第19講第103條指出，被公告廠商於一定期間內不得參加投標、不得作為決標對象或分包廠商。,第103條禁入,Notion：政府採購法 / 第19講
GPL19-L1-12,Level 1,multiple_choice,依第19講，對於被公告廠商，若基於公共利益確有必要，應如何處理？,依規定嚴格審酌並保留紀錄,一律無條件放行,一律永久禁止，不得例外,由廠商自行決定,A,1,TRUE,第19講第103條提到公共利益確有必要者得依規定處理，但須嚴格審酌並保留紀錄。,第103條例外,Notion：政府採購法 / 第19講
GPL19-L1-13,Level 1,multiple_choice,依第19講，第104條主要是何種採購特例？,軍事與國安相關採購,一般文具採購,共同供應契約,營養午餐履約保存,A,1,TRUE,第19講第104條為軍事與國安相關採購特例，適用武器、彈藥、作戰物資或涉及國安/國防目的採購。,第104條,Notion：政府採購法 / 第19講
GPL19-L1-14,Level 1,multiple_choice,依第19講，第105條緊急與特殊情形之不適用，典型態樣不包括下列何者？,戰爭、天然災害、重大經濟變故、維護人民生命身體健康財產之急迫處置,一般日常文具慢慢補貨,公務機關間取得財物/勞務且經核准,條約或協定另定程序,B,1,TRUE,第105條典型包含戰爭、天然災害、重大經濟變故、急迫處置、公務機關間取得財物/勞務經核准及條約協定另定程序。,第105條,Notion：政府採購法 / 第19講
GPL19-L1-15,Level 1,multiple_choice,依第19講，駐外機關採購得依何者辦理，但不得違背我國參與之條約或協定？,駐在國情況或慣例,廠商私人習慣,承辦人心情,國內超商流程,A,1,TRUE,第106條指出駐外機關採購得依駐在國情況或慣例辦理，但不得違背我國所參與條約或協定。,第106條,Notion：政府採購法 / 第19講
GPL19-L1-16,Level 1,multiple_choice,依第19講，駐外機關招標文件應明定下列何者？,公告、公報、押標金與保證金、減價/比價、異議與申訴等處理方式,只需寫廠商名稱,只需寫匯率,完全不需文件,A,1,TRUE,第19講第106條指出，駐外機關招標文件應明定公告、公報、押標金與保證金、減價/比價、異議與申訴等處理方式。,駐外採購文件,Notion：政府採購法 / 第19講
GPL19-L1-17,Level 1,multiple_choice,依第19講，第107條採購文件保存範圍為何？,自採購計畫、招標、評選、決標、履約、驗收至保固等所有文字或非文字紀錄,只保存得標廠商名片,只保存付款收據,只保存新聞稿,A,1,TRUE,第107條要求採購文件備份保存，範圍涵蓋採購計畫至保固之全生命週期紀錄。,第107條,Notion：政府採購法 / 第19講
GPL19-L1-18,Level 1,multiple_choice,依第19講，第108條主要規範何者？,中央及地方政府設採購稽核小組，監督採購事項,駐外採購之慣例,不良廠商20日異議,評選委員會配分,A,1,TRUE,第108條指出中央及直轄市、縣市政府設採購稽核小組，監督採購事項。,第108條,Notion：政府採購法 / 第19講
GPL19-L1-19,Level 1,multiple_choice,依第19講，第109條主要規範何者？,審計機關得隨時辦理稽核,廠商不得保存文件,最有利標必須最低價,軍事採購不得特例,A,1,TRUE,第109條指出審計機關得隨時辦理稽核。,第109條,Notion：政府採購法 / 第19講
GPL19-L1-20,Level 1,multiple_choice,依第19講，第110條訴訟參與中，哪些機關得就採購事件為機關提起訴訟、參加訴訟或聲請？,主管機關、審計機關、檢察官,得標廠商、分包商、保全公司,里長、鄰長、管委會,媒體、廣告商、物流公司,A,1,TRUE,第110條指出主管機關、審計機關、檢察官就採購事件得為機關提起訴訟、參加訴訟或聲請。,第110條,Notion：政府採購法 / 第19講
GPL19-L1-21,Level 1,multiple_choice,依第19講，大型採購使用期間應提報何者，主管機關得派員查核？,使用情形與效益分析,廠商旅遊計畫,投標人星座表,行政院新聞稿,A,1,TRUE,第111條指出達一定金額門檻之採購，使用期間應提報使用情形與效益分析，主管機關得查核。,第111條,Notion：政府採購法 / 第19講
GPL19-L1-22,Level 1,multiple_choice,依第19講慣例舉例，第111條大型採購門檻通常包含下列何者？,工程2億元以上、其他採購1億元以上,工程100萬元以上、其他10萬元以上,所有小額採購,所有文具採購,A,1,TRUE,第19講舉例大型採購門檻如工程≥2億元、其他採購≥1億元，實際依規範為準。,大型採購門檻,Notion：政府採購法 / 第19講
GPL19-L1-23,Level 1,multiple_choice,依第19講，第112至114條大致涉及何者？,採購人員倫理準則、施行細則、施行日期與修正生效,圍標罪與綁標罪,工程開挖防護,共同供應契約附加項,A,1,TRUE,第112條為採購人員倫理準則，第113條為施行細則，第114條為施行日期與修正生效。,第112至114條,Notion：政府採購法 / 第19講
GPL19-L1-24,Level 1,multiple_choice,依第19講，最有利標 MAT 的典型適用標的不包括下列何者？,委託技術服務、專業服務、資訊服務、設計監造、專案管理、統包工程,完全標準化且差異極小的規格品,專業服務,資訊服務,B,1,TRUE,第19講指出最有利標典型適用於異質性標的，如技術服務、專業服務、資訊服務、設計監造、專案管理、統包工程。,MAT法源與適用,Notion：政府採購法 / 第19講
GPL19-L1-25,Level 1,multiple_choice,依第19講，標的差異小與差異大時，決標策略原則為何？,差異小宜最低標；差異大宜最有利標，並事前記錄異質性判斷理由,差異小宜最有利標；差異大宜隨機抽籤,一律最低標,一律不得評選,A,1,TRUE,第19講整理，同質標的規格與品質清楚且差異小宜最低標；異質標的差異大宜最有利標，並須事前完成異質性判斷與記錄理由。,異質與同質,Notion：政府採購法 / 第19講
