id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL11-L1-12,Level 1,multiple_choice,依第11講，下列何者較可能屬得分別辦理之合理例外？,標的不同、施工或供應地區不同、需求條件不同、行業或專業不同,同一學校同一時程同一需求硬拆兩案,為了避免公告金額而切割,將同一設備拆成主機與必要配件規避公告,A,1,TRUE,第11講指出得分別辦理的例外包括標的不同、施工/供應地區不同、需求條件不同、行業/專業不同，但須可說明合理性。,可分別辦理,Notion：政府採購法 / 第11講
GPL11-L1-13,Level 1,multiple_choice,依第11講，同一學校同一時程將廚房設備92.5萬與供餐設備7.5萬拆成兩案以規避公告金額，較可能違反何者？,第14條分批規避禁止,第52條最低標,第71條驗收期限,第98條社會義務,A,1,TRUE,第11講反面案例指出，將廚房設備與供餐設備拆成兩案以規避公告金額，屬違反第14條之分批規避。,拆案反面案例,Notion：政府採購法 / 第11講
GPL11-L1-14,Level 1,multiple_choice,依第11講國立大學實務範例，未達1萬元採購通常可如何處理？,校內系統辦理動支，免書面報價,必須公開招標14日,必須辦最有利標,必須送上級機關核准,A,1,TRUE,第11講校內範例中，未達1萬元以校內整合服務系統辦理動支，免書面報價。,未達1萬元,Notion：政府採購法 / 第11講
GPL11-L1-15,Level 1,multiple_choice,依第11講國立大學實務範例，1萬至5萬元採購之詢價要求為何？,至少1家，檢附估價單,至少3家並公開招標,完全不得詢價,必須經評選委員會,A,1,TRUE,第11講校內範例中，1萬至5萬元採購詢價至少1家，檢附估價單。,1萬至5萬元,Notion：政府採購法 / 第11講
GPL11-L1-16,Level 1,multiple_choice,依第11講國立大學實務範例，10萬至未達100萬元採購應填何種文件之一？,財物/勞務請購規格書,刑事告訴狀,股東會議事錄,私人借據,A,1,TRUE,第11講校內範例中，10萬至未達100萬元採購需系統動支並填財物/勞務請購規格書。,10萬至未達100萬元,Notion：政府採購法 / 第11講
GPL11-L1-17,Level 1,multiple_choice,依第11講國立大學實務範例，10萬至未達100萬元案件公開徵求書面報價或企畫書，至少幾日？,5日,7日,14日,30日,A,1,TRUE,第11講指出10萬至未達100萬元案件於工程會網站公開徵求書面報價/企畫書，至少5日。,公開徵詢期間,Notion：政府採購法 / 第11講
GPL11-L1-18,Level 1,multiple_choice,依第11講國立大學實務範例，達公告金額之公開招標於工程會網站公告等標期至少幾日？,14日,5日,3日,1日,A,1,TRUE,第11講整理達公告金額案件公開招標於工程會網站公告等標期至少14日；採電子領標者至少11日。,達公告金額,Notion：政府採購法 / 第11講
GPL11-L1-19,Level 1,multiple_choice,依第11講國立大學實務範例，達公告金額公開招標採電子領標者，等標期至少幾日？,11日,3日,5日,20日,A,1,TRUE,第11講校內範例指出達公告金額公開招標至少14日；如採電子領標，至少11日。,電子領標,Notion：政府採購法 / 第11講
GPL11-L1-20,Level 1,multiple_choice,依第11講，屬共同供應契約品項者，原則上應如何採購？,優先透過共同供應契約採購,一律禁止採購,只能私下指定廠商,必須拆案辦理,A,1,TRUE,第11講整理共同供應契約品項應優先透過共同契約採購；未在共同契約品項者依校內規定辦理。,共同供應契約,Notion：政府採購法 / 第11講
GPL11-L1-21,Level 1,multiple_choice,依第11講，非共同供應商且10萬元以上案件，通常應檢附何者送事務組審核？,採購規格書,私人聊天紀錄,員工旅遊計畫,廠商餐敘照片,A,1,TRUE,第11講校內流程差異中，非共同供應商10萬元以上應檢附採購規格書，送事務組審核。,非共同供應商流程,Notion：政府採購法 / 第11講
GPL11-L1-22,Level 1,multiple_choice,依第11講，承辦採購人員對其承辦案件之驗收角色限制為何？,不得擔任主驗或監造,必須親自擔任主驗,可同時承辦、主驗、監造,只要方便即可不分工,A,1,TRUE,第11講依第71條第3項整理，承辦採購人員不得擔任其承辦案件之主驗或監造。,驗收權責區隔,Notion：政府採購法 / 第11講
GPL11-L1-23,Level 1,multiple_choice,依第11講，承辦採購人員之本人、配偶、三親等內親屬在其承辦案件中，原則上不得擔任何者？,主驗或監造,旁聽者,一般法規閱讀者,資料查詢者,A,1,TRUE,第11講整理第71條第3項，不僅承辦人不得擔任主驗或監造，本人、配偶、三親等內親屬亦不得擔任。,親屬迴避,Notion：政府採購法 / 第11講
GPL11-L1-24,Level 1,multiple_choice,依第11講，投標前不得洩漏下列何者？,底價、領標名單、家數等,已公開的法規條文,機關公開地址,公開招標公告,A,1,TRUE,第11講整理保密義務，投標前不得洩漏底價、領標名單、家數等；投標文件除法定公開外應保密。,保密義務,Notion：政府採購法 / 第11講
GPL11-L1-25,Level 1,multiple_choice,依第11講，違反採購保密義務可能涉及下列何種法律風險？,採購法第89條、刑法第132條、貪污治罪條例第6條等洩密或圖利風險,只會被口頭提醒，完全無法律風險,只涉及民法親屬編,只涉及道路交通規則,A,1,TRUE,第11講整理保密義務與處罰，可能涉及採購法第89條、刑法第132條、貪污治罪條例第6條等洩密、圖利刑責風險。,洩密刑責,Notion：政府採購法 / 第11講
