id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL25B-L1-13,Level 1,multiple_choice,採購案涉及承辦人三親等內血親利益時，依第25講應如何處理？,應行迴避,不用迴避,只需收禮後申報,可私下協助得標,A,1,TRUE,第25講利益迴避對象包含三親等內血親。,三親等內血親,Notion：政府採購法 / 第25講 / 再一次
GPL25B-L1-14,Level 1,multiple_choice,依第25講，哪些採購相關人員須依公職人員財產申報法申報？,機關首長及採購主管,所有投標廠商員工,所有工地主任,所有會計師,A,1,TRUE,第25講指出機關首長及採購主管須依公職人員財產申報法申報。,財產申報,Notion：政府採購法 / 第25講 / 再一次
GPL25B-L1-15,Level 1,multiple_choice,依第25講，採購承辦人員離職後幾年內不得代理廠商向原機關接洽業務？,3年內,1年內,5年內,10年內,A,1,TRUE,第25講明示採購法規範：承辦人員離職後3年內不得代理廠商向原機關接洽業務。,旋轉門條款,Notion：政府採購法 / 第25講 / 再一次
GPL25B-L1-16,Level 1,multiple_choice,某採購承辦人離職後2年，受廠商委託回原機關接洽採購業務。依第25講，主要問題為何？,違反離職後3年內不得代理廠商向原機關接洽業務之規範,離職後可立即代理原機關業務,只要廠商付費即可,只要不是本人投標即可,A,1,TRUE,第25講旋轉門條款要求離職後3年內不得代理廠商向原機關接洽業務。,旋轉門對象,Notion：政府採購法 / 第25講 / 再一次
GPL25B-L1-17,Level 1,multiple_choice,採購人員在審標前收受投標廠商高價禮品。依第25講，何者正確？,屬嚴禁事項，應避免廉潔義務違反,只要禮品精美即可收,收禮後較能公平審標,禮品不影響採購倫理,A,1,TRUE,第25講採購人員禁止行為包含收受禮品。,收受禮品,Notion：政府採購法 / 第25講 / 再一次
GPL25B-L1-18,Level 1,multiple_choice,廠商邀請採購承辦人旅遊招待並討論標案規格。依第25講，主要問題為何？,接受招待為採購人員禁止行為,招待越高級越合規,只要不簽名即可接受,旅遊招待不屬倫理問題,A,1,TRUE,第25講採購人員禁止行為包含接受招待。,接受招待,Notion：政府採購法 / 第25講 / 再一次
GPL25B-L1-19,Level 1,multiple_choice,採購人員將底價提前告知熟識廠商。依第25講，主要問題為何？,洩漏底價為嚴禁事項,熟識廠商可知道底價,只要未收錢即可洩漏,底價本來就應提前公開給特定廠商,A,1,TRUE,第25講採購人員禁止行為包含洩漏底價。,洩漏底價,Notion：政府採購法 / 第25講 / 再一次
GPL25B-L1-20,Level 1,multiple_choice,採購人員設計規格只讓特定廠商能投標。依第25講，主要問題為何？,圖利特定廠商為採購人員禁止行為,規格越窄越公平,特定廠商熟悉較好,只要能決標即可,A,1,TRUE,第25講採購人員禁止行為包含圖利特定廠商。,圖利特定廠商,Notion：政府採購法 / 第25講 / 再一次
GPL25B-L1-21,Level 1,multiple_choice,採購人員發現同仁洩漏底價，依第25講應如何處理？,立即書面陳報並採取改正措施,私下裝沒看到,等廠商得標後再說,只在聊天群組抱怨,A,1,TRUE,第25講指出發現違法應立即書面陳報並採取改正措施。,發現違法處置,Notion：政府採購法 / 第25講 / 再一次
GPL25B-L1-22,Level 1,multiple_choice,採購人員違反倫理準則，依第25講國考連結，可能涉及何種責任？,行政責任，如懲戒或懲處,只會被口頭稱讚,完全沒有責任,只影響廠商廣告,A,1,TRUE,第25講國考複習要點提及採購人員違反倫理準則之行政責任，如懲戒/懲處。,行政責任,Notion：政府採購法 / 第25講 / 再一次
GPL25B-L1-23,Level 1,multiple_choice,採購人員違反倫理準則時，國考上除行政責任外，還可能被要求討論何者？,與採購契約效力之關聯,個人星座運勢,採購人員生日,工程材料顏色,A,1,TRUE,第25講國考複習要點提醒採購人員違反倫理準則之行政責任與採購契約效力之關聯。,契約效力連結,Notion：政府採購法 / 第25講 / 再一次
GPL25B-L1-24,Level 1,multiple_choice,依第25講，國考可檢討第112條的何種問題？,授權明確性與倫理準則之法律效力,瀝青壓實度公式,材料送審文號格式,TAF實驗室地址,A,1,TRUE,第25講國考複習要點包含第112條之授權明確性與倫理準則之法律效力。,授權明確性,Notion：政府採購法 / 第25講 / 再一次
GPL25B-L1-25,Level 1,multiple_choice,某採購人員未收錢，但接受招待、與廠商過從甚密，且標案涉及親屬利益未迴避。依第25講，最正確評價為何？,即使未收錢，也可能違反利益迴避與廉潔倫理要求,只要沒收現金就完全合法合倫理,親屬利益不用管,招待不會影響採購公正,A,1,TRUE,第25講強調利益衝突、廉潔義務與禁止行為，不限於收錢；涉及親屬利益須迴避，收禮招待、圖利或洩漏底價均為禁止事項。,整體判斷,Notion：政府採購法 / 第25講 / 再一次
