id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL09B-L1-11,Level 1,multiple_choice,某案不訂底價，但招標文件未載明理由，也未明定決標條件。依第09講，主要問題為何？,不訂底價時，理由與決標條件或原則要具體明確,不訂底價永遠不需任何理由,不訂底價時由廠商決定誰得標,不訂底價只能用抽籤,A,1,TRUE,第09講§47整理得不訂底價，但須在文件中載明理由與決標條件或原則。,不訂底價,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-12,Level 1,multiple_choice,某公開招標第一次投標只有2家，機關仍逕行開標，且無例外依據。依第09講，主要問題為何？,公開招標原則須3家以上投標方得開標,公開招標只能1家開標,公開招標不得有3家以上,投標家數與開標完全無關,A,1,TRUE,第09講§48整理公開招標原則須3家以上廠商投標方得開標，例外另定。,三家門檻,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-13,Level 1,multiple_choice,某限制性招標案只找1家型錄作為比價依據，沒有說明為何無法取得其他資料。依第09講，較佳方向為何？,原則應擇取至少3家廠商書面報價或型錄作為比價依據,限制性招標禁止取得報價,限制性招標只准看得標廠商型錄,比價依據不得留存,A,1,TRUE,第09講§49整理限制性招標或無法達3家的情形，原則應擇取至少3家廠商之書面報價或型錄等作為比價依據。,限制性比價,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-14,Level 1,multiple_choice,開標後發現有借牌、冒名投標與串標跡象。依第09講，機關較應如何處理？,研判不予開標或不予決標，必要時撤銷決標或重辦,無條件照常決標,直接給串標廠商優先得標,刪除紀錄避免麻煩,A,1,TRUE,第09講§50整理借牌、冒用、重大瑕疵、串標等可能不予開標或不予決標；撤銷決標或取消契約可依原順位或重辦招標處理。,重大瑕疵,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-15,Level 1,multiple_choice,某案採多家得標，但招標文件未明定分攤方式、報價規則與評選基準。依第09講，缺少何者？,多家得標所需之分攤方式、報價規則與評選基準,底價保密期限,示疑期間1/4,國內偏好3%,A,1,TRUE,第09講§52整理多家得標須於文件明定分攤方式、報價規則與評選基準，公告與紀錄也須詳載。,多家得標,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-16,Level 1,multiple_choice,某廠商以外幣報價，機關需換算比較。依第09講，原則上以何方式換算？,以新臺幣，按臺銀賣出匯率換算,由得標廠商自行決定匯率,固定用1比1換算,不得接受任何外幣報價,A,1,TRUE,第09講§52整理外幣報價換算以新臺幣、按臺銀賣出匯率。,外幣換算,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-17,Level 1,multiple_choice,最低價仍超過底價，機關未通知最低價減價一次，直接找其他廠商比價。依第09講，主要問題為何？,超底價時應先通知最低價減價一次,超底價時不得減價,超底價時必須直接決標,超底價時只能抽籤,A,1,TRUE,第09講§53指出最低價超底價時，先通知最低價減價一次；仍超過才可對符合規定者比價。,減價流程,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-18,Level 1,multiple_choice,某案比價進行多輪，但每輪未公布前次最低價，也未留下紀錄。依第09講，主要缺失為何？,比價最多3次，且每次應公布前次最低價並留痕,比價不得公布任何資訊,比價可無限次且不需紀錄,比價只能由廠商自行操作,A,1,TRUE,第09講§53整理比價最多3次，每次公布前次最低價；實務也要求公告與紀錄完整。,比價留痕,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-19,Level 1,multiple_choice,查核金額以上標案最低價與底價差異過大，承辦人想直接決標。依第09講，較妥當作法為何？,保留決標，請廠商書面說明並報請核定後續處置,無條件立即決標,直接公開底價給所有廠商,直接改為不訂底價,A,1,TRUE,第09講§53提醒查核金額以上標案最低價與底價差異超過主管規定門檻時，應保留決標，請廠商書面說明，報請核定後續處置。,查核金額價差,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-20,Level 1,multiple_choice,某機關臨時決定改採最有利標，但招標文件未事先揭示評選項目與權重。依第09講，主要問題為何？,最有利標須事先揭示並經核准，文件明定評選項目與權重,最有利標不需任何評選標準,最有利標只能由承辦人自由判斷,最有利標不得使用技術項目,A,1,TRUE,第09講§55整理採最有利標須事先揭示並經核准，文件明定評選項目與權重。,最有利標,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-21,Level 1,multiple_choice,最有利標協商時，機關只給其中一家候選廠商改善機會，未通知其他候選廠商。依第09講，主要問題為何？,協商應公平對待候選廠商並留痕,協商只能找一家熟悉廠商,協商不得有任何紀錄,協商時必須公開所有廠商機密,A,1,TRUE,第09講§57指出協商應公平對待候選廠商，開標、投標、審標與協商全程留痕。,協商公平,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-22,Level 1,multiple_choice,某最低標價格明顯偏低，可能影響材料品質與履約能力。依第09講，機關可要求廠商提出何者？,說明與擔保,私人道歉信,放棄履約文件,刪除報價紀錄,A,1,TRUE,第09講§58整理最低標總價或部分標價顯不合理，足以影響品質或履約能力者，機關得要求說明與擔保。,異常低價,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-23,Level 1,multiple_choice,依第09講，異常低價審查重點不包括下列何者？,成本結構、工法工期、材料來源、履約計畫、人機料配置,廠商私人星座,保固方案,風險儲備,B,1,TRUE,第09講§58實務重點列出成本結構、工法/工期、材料來源、履約計畫、人機料配置、保固方案、風險儲備等審查項目。,低價審查,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-24,Level 1,multiple_choice,某供應商對同一市場、同類標的報出高於其最低價的不合理價格。依第09講，涉及何種控管？,價格一致性與費用控制,分段開標密封,示疑期間1/4,國內偏好3%,A,1,TRUE,第09講§59整理供應商不得對同一市場、同類標的報出高於其最低之不合理價格，仲介費、管理費等亦依法管控。,價格一致性,Notion：政府採購法 / 第09講 / 再一次
GPL09B-L1-25,Level 1,multiple_choice,廠商對減價與比價結果有疑義，但超過文件約定期間才要求說明。依第09講，主要風險為何？,逾期可能視為自我限制，應於法定或文件約定期間內請求說明,廠商永遠不得請求說明,請求說明一定使廠商直接得標,結果說明只能由其他廠商提出,A,1,TRUE,第09講§60整理廠商對減價、比價結果或底價有疑義，得於法定或文件約定期間內請求說明；逾期視為自我限制。,結果說明,Notion：政府採購法 / 第09講 / 再一次
