id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL26B-L1-11,Level 1,multiple_choice,承辦人因為熟識某廠商，直接以限制性招標交給該廠商。依第26講，主要錯誤為何？,限制性招標須符合第22條特定條件，熟識廠商不是理由,熟識廠商就是限制性招標事由,限制性招標不用條件,所有採購都可指定熟人,A,1,TRUE,第26講指出限制性招標須符合第22條特定條件，如無廠商投標、緊急採購、專屬技術。,限制性招標條件,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-12,Level 1,multiple_choice,某公開招標無廠商投標，機關評估符合條件後改採限制性招標。依第26講，可能依據為何？,第22條特定條件之一，如無廠商投標,第6條可以任意指定,第112條倫理準則,第70條品管制度,A,1,TRUE,第26講列出限制性招標事由包含無廠商投標。,無廠商投標,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-13,Level 1,multiple_choice,災害發生急需採購救災物資，機關評估採限制性招標。依第26講，可能屬何種事由？,緊急採購,普通小額文具採購,同質最低標,驗收程序,A,1,TRUE,第26講列出限制性招標事由包含緊急採購。,緊急採購,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-14,Level 1,multiple_choice,某設備只有原廠專屬技術能維修，機關考慮限制性招標。依第26講，可能屬何種事由？,專屬技術,公告金額,小額採購,最低標,A,1,TRUE,第26講列出限制性招標事由包含專屬技術。,專屬技術,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-15,Level 1,multiple_choice,採購標準化規格品，品質差異小，承辦人卻想用最有利標大幅評創意。依第26講，較適合何者？,最低標，因屬同質採購,最有利標，所有案件一律適用,限制性招標指定廠商,履約仲裁,A,1,TRUE,第26講指出最低標適用於同質採購，規格明確、品質差異小。,最低標同質,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-16,Level 1,multiple_choice,採購專業資訊系統，技術與品質差異大，若只看最低價可能風險高。依第26講，較適合何者？,最有利標，因屬異質採購,一律最低標,一律小額採購,不得評品質,A,1,TRUE,第26講指出最有利標適用於異質採購，技術、品質差異大。,最有利標異質,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-17,Level 1,multiple_choice,某標價低於底價80%，機關不要求說明也不要求擔保，直接決標。依第26講，主要問題為何？,第58條低價處理應要求廠商說明或提供擔保,低於80%必然最優且免審,第58條只管驗收,低價越低越不用管,A,1,TRUE,第26講指出第58條低價處理：標價低於底價80%時，應要求廠商說明或提供擔保。,低價80%,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-18,Level 1,multiple_choice,承包商用不合理低價搶標，後續履約品質可能出問題。依第26講，第58條處理目的為何？,防範低價搶標風險,鼓勵廠商無限低價,取消所有履約管理,使所有標案都不能決標,A,1,TRUE,第26講指出第58條要求說明或擔保，是為防範低價搶標風險。,低價搶標,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-19,Level 1,multiple_choice,得標廠商把整個契約轉給他人履行，卻說只是合法分包。依第26講，何者正確？,第65條禁止轉包，但允許合法分包，兩者不可混淆,轉包一定合法,分包一定違法,第65條只管招標公告,A,1,TRUE,第26講指出第65條禁止轉包，但允許合法分包。,轉包分包,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-20,Level 1,multiple_choice,工程完工後，機關遲遲不要求送件與啟動驗收。依第26講，完工後多久內送件？,7日內,30日內,20日內,15日內,A,1,TRUE,第26講驗收時限為完工7日內送件。,驗收起點,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-21,Level 1,multiple_choice,依第26講，完工送件後，機關原則上多久內驗收？,30日內,7日內,3年內,無期限,A,1,TRUE,第26講驗收時限包含30日內驗收。,驗收時限,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-22,Level 1,multiple_choice,依第26講，驗收流程中正式驗收期限為何？,20日內正式驗收,7日內正式驗收,15日內正式驗收,80日內正式驗收,A,1,TRUE,第26講驗收時限包含20日內正式驗收。,正式驗收,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-23,Level 1,multiple_choice,依第26講，驗收後多久內核發證明？,15日內,7日內,30日內,20日內,A,1,TRUE,第26講驗收時限包含15日內核發證明。,證明核發,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-24,Level 1,multiple_choice,機關將公告金額以上採購故意拆成多件10萬元以下，以避開採購法程序。依第26講，主要違反何者？,第14條禁止意圖規避採購法而故意分批採購,第65條合法分包,第58條低價處理,第112條倫理準則,A,1,TRUE,第26講指出第14條嚴禁意圖規避採購法而故意分批採購。,分批規避,Notion：政府採購法 / 第26講 / 再一次
GPL26B-L1-25,Level 1,multiple_choice,廠商對招標文件不服，承辦人卻說只能等履約後仲裁。依第26講，主要錯誤為何？,招標/決標階段通常走異議、申訴；履約階段才區分調解、仲裁、訴訟,所有爭議都只能仲裁,招標階段不能救濟,履約階段只能申訴,A,1,TRUE,第26講國考複習要點要求區分招標/決標階段之異議、申訴，以及履約階段之調解、仲裁、訴訟。,爭議階段區分,Notion：政府採購法 / 第26講 / 再一次
