id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL19B-L1-13,Level 1,multiple_choice,地震後為維護人民生命、身體、健康與財產，須立即採購搶修材料。依第19講，可能涉及何條？,第105條緊急與特殊情形之不適用,第102條不良廠商異議,第108條稽核小組,第112條倫理準則,A,1,TRUE,第19講第105條列舉戰爭、天然災害、重大經濟變故，或維護人民生命、身體、健康、財產之急迫處置。,第105條緊急採購,Notion：政府採購法 / 第19講 / 再一次
GPL19B-L1-14,Level 1,multiple_choice,駐外機關在外國辦理採購，未於招標文件明定公告、押標金、異議申訴等處理方式。依第19講，主要問題為何？,駐外採購文件應明定公告、公報、押標金、保證金、減價/比價、異議與申訴等處理方式,駐外採購完全不用文件,駐外採購不得依駐在國慣例,駐外採購只看最低標,A,1,TRUE,第19講第106條指出，駐外機關採購得依駐在國情況或慣例辦理，但招標文件應明定相關處理方式且不得違背條約或協定。,第106條駐外採購,Notion：政府採購法 / 第19講 / 再一次
GPL19B-L1-15,Level 1,multiple_choice,某機關只保存決標紀錄，刪掉採購計畫、評選、履約、驗收與保固往來紀錄。依第19講，主要問題為何？,採購文件應全生命週期保存並可追溯,只保存決標紀錄即可,履約後文件一律刪除,保固紀錄不得保存,A,1,TRUE,第19講第107條指出採購文件保存範圍包含採購計畫、招標、評選、決標、履約、驗收至保固等所有文字或非文字紀錄。,第107條文件保存,Notion：政府採購法 / 第19講 / 再一次
GPL19B-L1-16,Level 1,multiple_choice,某採購案認為只有主管機關可查核，審計機關不得稽核。依第19講，何者正確？,中央及地方有採購稽核小組，審計機關亦得隨時辦理稽核,審計機關不得查採購,只有廠商能稽核,稽核只在國外採購適用,A,1,TRUE,第19講第108條為採購稽核小組，第109條指出審計機關得隨時辦理稽核。,第108與109條稽核,Notion：政府採購法 / 第19講 / 再一次
GPL19B-L1-17,Level 1,multiple_choice,某工程採購金額達2億元，使用期間卻完全未提報使用情形與效益分析。依第19講，主要問題為何？,大型採購使用期間應提報使用情形與效益分析，主管機關得查核,大型採購不用追蹤效益,只要驗收通過就不能查核,效益分析只適用小額採購,A,1,TRUE,第19講第111條指出達一定金額門檻之採購，如工程2億元、其他採購1億元，使用期間應提報使用情形與效益分析，主管機關得派員查核。,第111條效益查核,Notion：政府採購法 / 第19講 / 再一次
GPL19B-L1-18,Level 1,multiple_choice,採購人員接受廠商不當招待並影響評選。依第19講，較涉及何種規範精神？,第112條採購人員倫理準則,第103條禁入期間,第106條駐外採購,第111條效益查核,A,1,TRUE,第19講第112條指出主管機關訂定採購人員倫理準則，並銜接評選行為之倫理要求。,第112條倫理,Notion：政府採購法 / 第19講 / 再一次
GPL19B-L1-19,Level 1,multiple_choice,某承辦人要採最有利標，但完全不知道法源依據。依第19講，最有利標的重要法源不包括下列何者？,採購法第52條、施行細則第66條、評選委員會組織準則、最有利標作業辦法,刑事訴訟法羈押規定,採購法第52條,最有利標作業辦法,B,1,TRUE,第19講列出最有利標法源包含採購法第52條、施行細則第66條、評選委員會組織準則、最有利標作業辦法與倫理準則。,MAT法源,Notion：政府採購法 / 第19講 / 再一次
GPL19B-L1-20,Level 1,multiple_choice,某案為資訊系統建置與專案管理服務，各廠商技術與管理能力差異大。依第19講，較可能適用何種決標方式？,最有利標,同質最低標,財產變賣,小額逕洽,A,1,TRUE,第19講指出最有利標典型適用於委託技術服務、專業服務、資訊服務、設計監造、專案管理、統包工程等異質性標的。,MAT適用範圍,Notion：政府採購法 / 第19講 / 再一次
GPL19B-L1-21,Level 1,multiple_choice,某標的不同廠商在技術、品質、功能、管理能力與履約績效差異顯著。依第19講，較屬何種標的？,異質標的，宜考慮最有利標,同質規格品，一律最低標,不適用採購法,不得採評選,A,1,TRUE,第19講指出異質是指不同廠商在技術、品質、功能、效益、商業條款、管理能力、履約績效等有顯著差異。,異質判斷,Notion：政府採購法 / 第19講 / 再一次
GPL19B-L1-22,Level 1,multiple_choice,某機關採購標準化物資，規格與品質要求清楚，市場供品差異很小。依第19講，較適合何種策略？,同質標的，宜最低標,異質標的，必然最有利標,一定限制性招標,一定複數決標,A,1,TRUE,第19講指出同質標的規格與品質要求清楚且市場供品差異很小，例如標準化物資，宜最低標。,同質判斷,Notion：政府採購法 / 第19講 / 再一次
GPL19B-L1-23,Level 1,multiple_choice,某機關將高度異質的建築設計服務用最低標處理，後續發生品質與履約爭議。依第19講，主要提醒為何？,異質標的若用最低標，易引發爭議與履約風險,異質標的只能抽籤,建築設計不得評選,最低標一定適合所有標的,A,1,TRUE,第19講實務要點指出，若採最低標處理異質標的，易引發爭議與履約風險；差異大宜最有利標。,錯用最低標,Notion：政府採購法 / 第19講 / 再一次
GPL19B-L1-24,Level 1,multiple_choice,機關採最有利標，但招標文件未揭示評選項目、配分與權重。依第19講，主要問題為何？,招標文件應清楚揭示評選項目、配分、權重,評選項目應完全保密,評選可事後臨時決定,只看委員自由心證即可,A,1,TRUE,第19講實務提醒，若採最有利標，應明確揭示評選項目、配分與權重；補抓結果也確認招標文件須清楚揭示評選項目、配分、權重。,評選項目揭示,Notion：政府採購法 / 第19講 / 再一次
GPL19B-L1-25,Level 1,multiple_choice,某最有利標評選標準寫成「看起來順眼者最高分」，無具體評估基準。依第19講，主要問題為何？,評選項目與配分應可衡量、可驗證，以選出整體最有利者,評選標準越模糊越好,不得考量品質技術,價格以外一律不得評分,A,1,TRUE,第19講強調最有利標應同時考量價格、品質、技術、功能、效益、商業條款等，並建立可衡量、可驗證之評選項目與配分。,可衡量可驗證,Notion：政府採購法 / 第19講 / 再一次
