id,level,type,question,option_a,option_b,option_c,option_d,correct,points,required,explanation,topic,source
GPL06B-L1-11,Level 1,multiple_choice,某GPA簽署國廠商未在名單內但要求參與，機關直接拒絕且不審查。依第06講，較適當作法為何？,應啟動資格審查並通知審定結果,未在名單者一律永久不得參與,只允許本國廠商補審,等三年後再統一處理,A,1,TRUE,第06講整理有廠商要求參與且未在名單者，應即啟動資格審查並通知審定結果。,新申請資格審查,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-12,Level 1,multiple_choice,某廠商有破產或虛偽陳述情形。依第06講，機關排除該廠商時仍應注意何者？,仍須遵守國民待遇與不歧視,可只排除外國廠商，不排除本國廠商,可不說明任何法定事由,只要外國廠商就直接視為破產,A,1,TRUE,第06講整理破產、虛偽陳述等法定事由可排除，但仍須遵守國民待遇與不歧視。,排除事由,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-13,Level 1,multiple_choice,某GPA適用採購規定：外商得標後必須將30%零件改向本國廠商採購，否則不得得標。依第06講，主要問題為何？,可能構成禁止的補償性交易Offset,這是GPA強制要求,這是採購文件保存要求,這是供應商申訴期間要求,A,1,TRUE,第06講將要求一定比例零件在地採購列為Offset常見型態，原則不得作為資格、審標、決標要求。,Offset禁止,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-14,Level 1,multiple_choice,某招標文件要求得標外商必須移轉特定技術給國內廠商，作為決標條件。依第06講，較可能違反何者？,不得要求或考量補償性交易作為決標要件,決標後72天公告要求,文件保存3年要求,申訴期間10日要求,A,1,TRUE,第06講列出技術授權或特定產能轉移屬Offset常見型態，且不得在資格審查、審標、決標要求或考量補償性交易。,Offset禁止,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-15,Level 1,multiple_choice,某機關決標後完全不公告採購性質、得標者與決標金額。依第06講，主要違反何種GPA精神？,資訊透明與決標資訊公告,社會義務雇用比例,無對價取得,破產排除事由,A,1,TRUE,第06講整理決標後72天內，應於適當刊物公告採購性質、標的與數量、機關與地址、得標者、決標金額等資訊。,資訊透明,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-16,Level 1,multiple_choice,某GPA相關採購於決標後第100天才公告決標資訊。依第06講，問題為何？,超過決標後72天內公告決標資訊的要求,只要3年內公告即可,只要10日內公告即可,決標資訊永遠不得公告,A,1,TRUE,第06講整理決標資訊應於決標後72天內公告。,72天公告,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-17,Level 1,multiple_choice,未得標廠商要求必要資訊，機關在不影響機密與爭議處理的前提下應如何處理？,提供相關必要資訊,一律拒絕且不說明,只提供給本國未得標廠商,只提供商業機密資料,A,1,TRUE,第06講整理在不影響機密與爭議處理前提下，應向未得標者提供相關必要資訊。,未得標資訊,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-18,Level 1,multiple_choice,GPA要求資訊透明，是否代表所有商業機密都必須公開？,不是，應兼顧資訊透明與商業機密保護,是，所有商業機密都必須公開,不是，因此所有資訊都不得公開,只需保護本國廠商秘密,A,1,TRUE,第06講整理年度統計與機密保護時指出，建置公開統計制度，並對涉商業機密之資訊予以保護。,機密保護,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-19,Level 1,multiple_choice,某機關規定供應商申訴期間只有2日。依第06講，主要問題為何？,GPA程序保障中，期間通常不得少於10日,申訴期間必須只有1日,供應商完全不得申訴,申訴只能由得標廠商提出,A,1,TRUE,第06講整理供應商申訴程序保障，期間通常不得少於10日。,申訴保障,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-20,Level 1,multiple_choice,某機關決標後半年即銷毀所有採購文件。依第06講，較可能違反何種要求？,採購文件至少保存3年,決標後72天公告,貨品門檻650萬元,工程門檻2.5億元,A,1,TRUE,第06講整理採購文件至少保存3年。,採購文件保存,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-21,Level 1,multiple_choice,某GPA簽署國認為他國未履約且損及利益。依第06講，可能如何處理？,與對方協商並通知WTO處理,只能由個別供應商私下談判,完全沒有國與國爭端處理機制,只能向地方採購承辦人申訴,A,1,TRUE,第06講整理國與國爭端，認為他簽署國未履約且損及利益者，得與對方協商並通知WTO處理。,國與國爭端,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-22,Level 1,multiple_choice,依第06講，我國加入GPA後，對我國廠商的市場機會主要是什麼？,可競逐主要貿易夥伴之政府採購市場,所有外國市場都無條件保證得標,只能投標國內小額採購,不得參與美、歐、日等市場,A,1,TRUE,第06講指出我國加入GPA後，可競逐主要貿易夥伴如美、歐、日、韓、新加坡等之政府採購市場。,市場機會,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-23,Level 1,multiple_choice,某貨品採購金額約500萬元。依第06講所列保護配套門檻，與貨品/勞務約650萬元相比，較可能如何判斷？,可能未達本講所述貨品/勞務GPA門檻，仍須依實際清單與規定確認,一定超過650萬元,一定屬工程門檻2.5億元,金額越低越一定適用GPA,A,1,TRUE,第06講整理貨品/勞務GPA門檻約650萬元；實務仍須依開放清單、門檻與保留確認。,GPA門檻,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-24,Level 1,multiple_choice,外國廠商在我國履約且國內員工逾100人。依第06講，第98條社會義務是否可能適用？,可能適用，外國廠商在我國履約亦適用,外國廠商永遠不適用,只適用員工未滿100人者,只適用非得標廠商,A,1,TRUE,第06講整理第98條社會義務，得標廠商在國內員工總數逾100人者適用，且外國廠商在我國履約亦適用。,第98條社會義務,Notion：政府採購法 / 第06講 / 再一次
GPL06B-L1-25,Level 1,multiple_choice,依第06講機關版Check-list，涉及第98條社會義務時，招標文件較應如何處理？,載明雇用身心障礙者與原住民之承諾、計算方式與查核表單,完全不提社會義務,只要求外國廠商負擔，國內廠商免除,只以口頭告知即可,A,1,TRUE,第06講實務操作重點提醒，應依第98條於招標文件載明雇用身心障礙者與原住民之承諾、計算方式與查核表單。,招標文件社會義務,Notion：政府採購法 / 第06講 / 再一次
